Country Name,Country Code,Series Name,Series Code,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020
Euro area,EMU,Population growth (annual %),SP.POP.GROW,0.167870075,0.334353776,0.464946016,0.259016399,0.258239899,0.328452396,0.55128365,0.489880265,0.220482905,0.292608835
Euro area,EMU,Land area (sq. km),AG.LND.TOTL.K2,2678352,2678352,2678352,2678312,2678202,2677623,2677653,2676402.2,2677738.7,2678840.6
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,3.66E+12,7.12E+12,9.80E+12,1.11E+13,1.07E+13,1.00E+13,1.58E+13,2.33E+13,2.25E+13,2.04E+13
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.645961872,4.248305502,-0.518372704,1.768125315,2.868197265,4.263373667,3.182308426,1.012967394,0.352543291,1.969857214
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,4507.881191,8548.892208,11542.68077,12950.03772,12405.30176,11664.93027,18138.46159,26470.65637,25133.27982,22446.16875
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,812662217,832553390,848878429,856856802,860311870,861270071,868783653,880911644,893755804,910870489
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,0.588973159,0.61003949,0.411494252,0.159653349,0.118160842,0.111378331,0.299543041,0.4141013,0.406589392,0.463313675
Europe & Central Asia,ECS,Land area (sq. km),AG.LND.TOTL.K2,27391025.03,27391025.03,27390185.03,27378334.03,27456929.03,27448989.03,27447432.03,27441352.23,27438149.73,27454601.39
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,..,8.89E+11,8.22E+11,7.66E+11,6.28E+11,7.00E+11,1.33E+12,3.32E+12,4.09E+12,2.97E+12
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-10.56672813,0.174836738,2.16949526,8.025834083,8.422429622,4.545154978,3.865919276,1.755445573
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,2346.337286,2118.679862,1960.08975,1603.49905,1787.934362,3399.625973,8430.33429,10149.01298,7189.28646
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,363975241,378837514,388126100,390931927,391488162,391578161,391510958,394372190,402534958,412538477
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),SP.POP.GROW,1.046911382,0.962153194,0.436798236,0.092182774,-0.009406041,0.022988945,0.093399996,0.299716381,0.561709913,0.601070571
Europe & Central Asia (excluding high income),ECA,Land area (sq. km),AG.LND.TOTL.K2,22639404,22639404,22638524,22626654,22636742,22629562,22627899,22623124,22623195,22637353
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,..,9.68E+11,9.37E+11,9.51E+11,8.22E+11,8.94E+11,1.63E+12,3.93E+12,4.64E+12,3.49E+12
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-9.424525586,1.050787446,2.466390147,7.398942707,7.867088019,4.453199813,3.434013675,1.962641173
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,2298.107628,2174.617158,2189.654612,1890.176569,2059.067492,3751.476863,8994.918218,10432.47127,7677.400469
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,405559660,421417208,431065585,434113394,434661030,434305092,433997780,436807654,444865680,454682913
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,1.027659112,0.905614858,0.394115042,0.075262528,-0.013704204,-0.081888639,0.079368188,0.271599278,0.505002384,0.534920713
Europe & Central Asia (IDA & IBRD countries),TEC,Land area (sq. km),AG.LND.TOTL.K2,23001604,23001604,23000724,22988924,22998942,22991762,22990189,22985384,22985375,23000133
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2.60E+12,5.08E+12,7.41E+12,8.43E+12,7.92E+12,7.26E+12,1.14E+13,1.62E+13,1.46E+13,1.39E+13
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.496194894,4.162279763,1.160321431,1.880700897,2.948179288,3.899857964,2.591671536,0.641091082,-0.70668484,2.008319143
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,6304.669468,12173.47329,17510.45527,19750.71452,18477.33897,16910.40445,26266.16538,36920.8485,33160.51626,31168.43604
European Union,EUU,"Population, total",SP.POP.TOTL,412931321,417653046,422963890,426896861,428815486,429328622,434040244,439876674,441395937,445487730
European Union,EUU,Population growth (annual %),SP.POP.GROW,0.232270972,0.324572909,0.292454528,0.162716926,0.164821943,0.119663589,0.375636483,0.321180958,0.147238215,0.212345574
European Union,EUU,Land area (sq. km),AG.LND.TOTL.K2,4001392,4001392,4000552,4000632,4000472,3999823,3998353,3996802.2,3993598.7,3996050.6
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2.97E+11,3.12E+11,2.74E+11,3.34E+11,4.28E+11,5.01E+11,6.27E+11,1.51E+12,1.74E+12,1.41E+12
Fragile and conflict affected situations,FCS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.490812794,3.664912392,2.570048358,5.898007369,3.858313023,5.523794151,11.42054666,6.032539175,5.130299882,2.186045989
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,785.7297372,747.1027628,587.8791362,642.2694458,765.3607521,875.7538231,989.1751152,2155.119725,2249.296816,1656.735971
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,378570396,416947257,466482801,520303326,558627550,572303917,633460044,700030438,772742559,849739853
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,2.435495037,2.471105176,2.903742283,2.573887069,2.36370022,2.448208471,2.58984072,2.508248443,2.504928197,2.312218983
Fragile and conflict affected situations,FCS,Land area (sq. km),AG.LND.TOTL.K2,19934338.27,19934338.27,19935218.27,19834218.27,19833706.27,19833606.27,19962607.6,19962530.33,19959278.97,19958955.34
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1.03E+11,1.38E+11,1.32E+11,1.47E+11,1.63E+11,1.76E+11,2.41E+11,4.66E+11,5.79E+11,6.68E+11
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.072123064,1.008988683,-0.750244508,5.089866004,2.981904505,2.742005414,5.66444677,5.633408308,3.937370024,4.423451767
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,342.0805277,414.142745,350.5021911,347.3867031,354.5446478,373.9940405,455.8995432,788.2798173,877.2297811,905.3437711
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,299959455,334249174,376055877,423019239,458867418,471680803,528444638,590590409,660193919,738387077
Heavily indebted poor countries (HIPC),HPC,Population growth (annual %),SP.POP.GROW,2.623779296,2.815805032,3.090518827,2.849657389,2.744921008,2.792393728,2.890066332,2.789975129,2.846539587,2.821037126
Heavily indebted poor countries (HIPC),HPC,Land area (sq. km),AG.LND.TOTL.K2,19960174.27,19960174.27,19960174.27,19859174.27,19859174.27,19859174.27,19988438.6,19988446.33,19357375.27,19357335.24
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,9.67E+12,1.61E+13,2.16E+13,2.62E+13,2.71E+13,2.77E+13,3.57E+13,4.63E+13,4.92E+13,4.91E+13
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.678511274,4.794351298,2.222993294,3.075685571,3.436919254,4.114863705,3.403128374,0.407673298,1.381389135,1.82709096
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,10074.85407,16316.18356,21205.52734,24990.56342,25402.39079,25762.62074,32302.79675,40653.00221,42143.61159,41112.5094
High income,HIC,"Population, total",SP.POP.TOTL,960111311,986702713,1016513603,1047818942,1068197515,1074819578,1103693618,1138167727,1166465944,1194191812
High income,HIC,Population growth (annual %),SP.POP.GROW,0.673482987,0.696804459,0.628364398,0.68215491,0.630774607,0.619928703,0.686712621,0.837837079,0.588422284,0.578987137
High income,HIC,Land area (sq. km),AG.LND.TOTL.K2,34876699.43,34876599.43,34877579.43,34877558.43,34946065.43,34948265.43,34948778.43,34933185.83,34930244.63,34942329.89
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2.47E+12,3.00E+12,3.62E+12,5.36E+12,5.38E+12,5.85E+12,8.06E+12,1.70E+13,2.52E+13,2.60E+13
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.965680903,4.062989561,1.67534982,5.50974502,3.736004944,5.903481275,7.709702057,5.969348059,5.352946128,4.66947383
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,790.5844536,894.0384282,1008.857546,1414.092071,1364.358704,1467.358317,1933.980895,3924.588682,5574.113723,5526.653885
IBRD only,IBD,"Population, total",SP.POP.TOTL,3118212761,3355391546,3583654056,3791695401,3940452377,3987186829,4166298061,4340107147,4518944265,4701907494
IBRD only,IBD,Population growth (annual %),SP.POP.GROW,1.842149861,1.839316845,1.540845832,1.359970294,1.243428233,1.18601743,1.071250076,1.006673613,1.051274531,0.95311117
IBRD only,IBD,Land area (sq. km),AG.LND.TOTL.K2,71063969,71063969,71063549,71051789,71033327,71011707,71009144.5,71004339,71001820.9,71070976.9
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2.76E+12,3.32E+12,3.97E+12,5.80E+12,5.86E+12,6.39E+12,8.81E+12,1.85E+13,2.70E+13,2.79E+13
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.588038127,4.126818385,1.703764283,5.458173902,3.660173023,5.730165956,7.628071614,5.897675242,5.194518572,4.557698931
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,720.8156983,801.4172022,888.6983171,1216.879361,1173.363176,1260.693019,1646.572127,3279.65418,4532.169193,4461.24653
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,3825225748,4144329655,4463428329,4768632422,4992700760,5065355830,5352906491,5643683607,5947406419,6263736146
IDA & IBRD total,IBT,Population growth (annual %),SP.POP.GROW,2.012420777,2.016552823,1.775465443,1.610652539,1.497365727,1.455225808,1.363411176,1.316943128,1.339294886,1.277356174
IDA & IBRD total,IBT,Land area (sq. km),AG.LND.TOTL.K2,96029563.27,96029563.27,96030023.27,95910340.27,95891878.27,95870608.27,95995297.1,95990459.33,95988673.87,96071736.24
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1.45E+11,1.38E+11,1.48E+11,1.72E+11,1.82E+11,2.07E+11,3.12E+11,6.40E+11,9.01E+11,9.42E+11
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.612416276,6.377903386,2.900408684,4.624103933,2.109252118,3.678101777,7.499522469,4.104652066,4.575157275,1.685486017
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,618.80944,523.0779036,502.2965662,529.1356259,516.4811167,573.9044106,789.5249156,1472.55756,1882.605861,1795.212451
IDA blend,IDB,"Population, total",SP.POP.TOTL,233765810,263097505,293874928,325908669,351519915,360173395,395320129,434469632,478335316,524794580
IDA blend,IDB,Population growth (annual %),SP.POP.GROW,3.052308291,2.952672294,2.702285013,2.610869961,2.489625569,2.461732502,2.332387108,2.42272296,2.368584722,2.323624465
IDA blend,IDB,Land area (sq. km),AG.LND.TOTL.K2,4369370,4369370,4369370,4369370,4369370,4369370,4369370,4369370,4369370,4384558
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1.45E+11,1.85E+11,2.03E+11,2.69E+11,3.02E+11,3.30E+11,4.46E+11,8.38E+11,8.65E+11,1.02E+12
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.159328359,2.799283428,1.016422599,5.159045052,3.494674895,3.828275784,5.892577362,5.924240704,1.928595895,4.610322123
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,305.7269723,352.5274022,346.8353766,412.4668901,430.6394074,459.5371901,563.8394158,963.6435416,910.2999682,979.6875448
IDA only,IDX,"Population, total",SP.POP.TOTL,473247177,525840604,585899345,651028352,700728468,717995606,791288301,869106828,950126838,1037034072
IDA only,IDX,Population growth (annual %),SP.POP.GROW,2.631459871,2.689761728,2.762637241,2.587750126,2.444744577,2.464169616,2.437910342,2.334413675,2.207462088,2.237160188
IDA only,IDX,Land area (sq. km),AG.LND.TOTL.K2,20596224.27,20596224.27,20597104.27,20489181.27,20489181.27,20489531.27,20616782.6,20616750.33,20617482.97,20616201.34
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2.91E+11,3.23E+11,3.51E+11,4.40E+11,4.82E+11,5.36E+11,7.58E+11,1.48E+12,1.77E+12,1.96E+12
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.388916166,4.681441835,2.001379846,4.887210402,2.806228684,3.754157027,6.692219642,5.016772129,3.231027421,3.143279009
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,411.9711443,409.5443577,398.7878794,450.6619777,458.2788704,496.8187461,638.3937833,1132.840381,1235.892217,1253.714436
IDA total,IDA,"Population, total",SP.POP.TOTL,707012987,788938109,879774273,976937021,1052248383,1078169001,1186608430,1303576460,1428462154,1561828652
IDA total,IDA,Population growth (annual %),SP.POP.GROW,2.770227733,2.777288592,2.742469629,2.595461803,2.459733397,2.46335546,2.402730975,2.363829396,2.261359154,2.266196995
IDA total,IDA,Land area (sq. km),AG.LND.TOTL.K2,24965594.27,24965594.27,24966474.27,24858551.27,24858551.27,24858901.27,24986152.6,24986120.33,24986852.97,25000759.34
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1.33E+12,1.77E+12,2.01E+12,3.33E+12,3.10E+12,3.40E+12,5.11E+12,1.16E+13,1.76E+13,1.85E+13
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.94118376,5.407508775,0.687270175,5.070396458,4.62783061,6.983770496,8.197083896,6.931199328,5.850515682,4.444204888
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,786.3945128,982.8128924,1062.017497,1684.139346,1526.770837,1663.800104,2430.711187,5406.613065,7966.781249,8156.791158
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,1691255626,1796650131,1892668417,1975201502,2029606212,2045117456,2100722053,2154327657,2210411890,2270527108
Late-demographic dividend,LTE,Population growth (annual %),SP.POP.GROW,1.427223427,1.555941596,1.075291413,0.989260326,0.846632866,0.764248942,0.64380954,0.627879123,0.714958816,0.642314633
Late-demographic dividend,LTE,Land area (sq. km),AG.LND.TOTL.K2,44584035,44584035,44583155,44571325,44581413,44559793,44559090.5,44554365,44554368.9,44558200.9
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,7.27E+11,9.01E+11,1.30E+12,2.08E+12,2.08E+12,2.29E+12,2.37E+12,4.59E+12,6.15E+12,5.25E+12
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.874777592,0.621753873,2.545360436,4.061287235,0.637361988,3.57566557,5.61030187,3.717767414,2.506149407,-0.152699274
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,1849.801712,2116.747772,2835.089867,4243.109905,4042.79653,4399.835065,4308.35076,7965.300248,10198.04799,8352.056223
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,392750803,425549887,458041493,490002410,513366691,520903474,549590680,576783743,603094656,628493594
Latin America & Caribbean,LCN,Population growth (annual %),SP.POP.GROW,2.138486611,1.958354198,1.794078109,1.647579886,1.518645432,1.468109079,1.288455417,1.173893006,1.099109098,0.995105679
Latin America & Caribbean,LCN,Land area (sq. km),AG.LND.TOTL.K2,20071224.4,20071224.4,20071224.4,20071224.4,20042744.4,20042744.4,20041754.4,20041784.4,20041989,20039160
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,6.08E+11,7.66E+11,1.13E+12,1.84E+12,1.79E+12,1.98E+12,2.02E+12,3.91E+12,5.29E+12,4.53E+12
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.878031189,0.278241876,2.143969893,3.976790155,0.497399302,3.550758474,5.450196657,3.893844309,2.45119229,-0.232559819
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,1711.38037,1988.387335,2718.234852,4152.318498,3853.839511,4198.206308,4063.210728,7484.521177,9674.231156,7930.901915
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,355331567,385236744,414713589,443669730,464933468,471805920,497915775,522729313,546631449,570838477
Latin America & Caribbean (excluding high income),LAC,Population growth (annual %),SP.POP.GROW,2.167779208,1.966742653,1.796658532,1.649485048,1.528207257,1.478158161,1.293357816,1.184256105,1.09701988,1.101640841
Latin America & Caribbean (excluding high income),LAC,Land area (sq. km),AG.LND.TOTL.K2,18243080,18243080,18243080,18243080,18214600,18214600,18213610,18213640,18213849,18211020
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,6.77E+11,8.38E+11,1.23E+12,1.99E+12,1.97E+12,2.18E+12,2.22E+12,4.41E+12,5.94E+12,5.01E+12
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.688313227,0.385970654,2.800387718,4.064492049,0.386249287,3.545683526,5.533559183,3.899682869,2.581023944,-0.151234155
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,1787.594048,2040.332746,2779.504383,4201.935036,3957.309811,4312.356393,4171.216998,7861.807731,10123.57509,8186.788135
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,378506071,410761042,442751009,474321040,497441659,504921279,533415243,560624662,586999600,612511541
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,2.194711931,1.991076231,1.834127238,1.680209035,1.553511623,1.503617533,1.320644955,1.21223015,1.13212094,1.029175957
Latin America & the Caribbean (IDA & IBRD countries),TLA,Land area (sq. km),AG.LND.TOTL.K2,19942112,19942112,19942112,19942112,19913632,19913632,19913632,19913632,19913632,19913412
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1.01E+11,1.41E+11,1.43E+11,1.73E+11,1.90E+11,2.18E+11,2.99E+11,6.00E+11,8.16E+11,9.36E+11
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.365393981,2.595862166,0.381783713,5.748235162,3.959364172,4.137152923,6.519504445,6.634304955,3.22310705,3.830085498
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,234.1874899,293.0550513,266.5857611,290.5218073,296.0784127,331.2848531,411.8020045,751.8666646,930.2300523,971.750509
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,432185306,479814027,534731004,594801271,641046832,657215854,726331171,798563425,876867234,963519718
Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,2.588812739,2.680033379,2.781013388,2.608253624,2.511377736,2.522284051,2.50402667,2.35111405,2.381375037,2.378881735
Least developed countries: UN classification,LDC,Land area (sq. km),AG.LND.TOTL.K2,20352897.27,20352897.27,20352897.27,20244974.27,20244974.27,20245324.27,20372785.6,20372683.33,20373425.97,20373314.34
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2.63E+12,3.18E+12,3.76E+12,5.47E+12,5.49E+12,6.00E+12,8.32E+12,1.74E+13,2.58E+13,2.69E+13
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.67425433,4.110881752,1.483499325,5.429208824,3.730862917,5.788633228,7.713127158,5.966248123,5.287416771,4.61461561
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,696.5001606,777.4908044,850.7115616,1159.937929,1111.768428,1196.878933,1570.042074,3116.842209,4372.930229,4339.347951
Low & middle income,LMY,"Population, total",SP.POP.TOTL,3779008675,4095886112,4415505670,4719450586,4942547019,5015312017,5301837009,5591196860,5893427777,6209526269
Low & middle income,LMY,Population growth (annual %),SP.POP.GROW,2.019597425,2.0286098,1.789544457,1.622438522,1.506055759,1.472216607,1.370881762,1.322410807,1.344702739,1.292705893
